record_id,date,year,month,province,region,energy_type,installed_capacity_mw,generation_gwh,utilization_hours,average_temperature_c,precipitation_mm,wind_speed_m_s,solar_radiation_kwh_m2,grid_connection_rate_pct,investment_million_cny,policy_support_level
RE00442,2021-01-01,2021,1,新疆,西北,光伏,17067.22,2257.39,145.15,-2.58,14.49,7.19,124.62,91.53,880.8,中
RE00460,2021-02-01,2021,2,新疆,西北,光伏,17117.16,2143.2,140.85,-1.35,23.71,6.73,132.27,90.58,823.25,中
RE00478,2021-03-01,2021,3,新疆,西北,光伏,17418.66,2795.94,172.85,5.99,29.19,7.4,191.88,92.29,738.35,中
RE00496,2021-04-01,2021,4,新疆,西北,光伏,16933.38,3026.53,190.0,10.39,3.2,7.26,211.86,93.12,988.08,中
RE00514,2021-05-01,2021,5,新疆,西北,光伏,17535.94,3087.26,187.06,18.74,38.82,5.64,212.1,92.52,954.78,中
RE00532,2021-06-01,2021,6,新疆,西北,光伏,18112.79,3096.73,190.0,20.28,34.26,4.92,239.12,90.92,1287.55,中
RE00550,2021-07-01,2021,7,新疆,西北,光伏,18113.64,3053.95,182.64,19.55,37.49,4.73,200.51,91.55,966.76,中
RE00568,2021-08-01,2021,8,新疆,西北,光伏,18641.77,3043.9,179.41,21.75,30.14,5.32,194.42,91.72,1081.48,中
RE00586,2021-09-01,2021,9,新疆,西北,光伏,19217.83,2966.75,169.27,15.37,39.11,4.58,171.83,90.66,1094.31,中
RE00604,2021-10-01,2021,10,新疆,西北,光伏,19569.95,2245.12,128.49,11.97,43.25,5.42,138.65,89.01,1137.95,中
RE00622,2021-11-01,2021,11,新疆,西北,光伏,20339.83,2527.86,133.84,6.79,30.88,5.94,120.34,93.74,1083.49,中
RE00640,2021-12-01,2021,12,新疆,西北,光伏,20149.29,2202.42,114.38,0.43,14.13,6.32,104.43,91.92,1233.29,中
RE00658,2022-01-01,2022,1,新疆,西北,光伏,20645.16,2573.68,130.89,-0.42,28.5,7.72,128.97,93.73,1084.91,中
RE00676,2022-02-01,2022,2,新疆,西北,光伏,20997.75,3089.34,157.76,-1.0,0.0,7.76,143.14,91.76,1213.92,中
RE00694,2022-03-01,2022,3,新疆,西北,光伏,20892.4,3006.08,154.52,2.69,29.25,7.51,159.99,93.44,971.21,中
RE00712,2022-04-01,2022,4,新疆,西北,光伏,21049.98,3279.48,166.45,6.58,11.3,7.31,191.36,93.82,1244.93,中
RE00730,2022-05-01,2022,5,新疆,西北,光伏,21647.58,3803.31,190.0,15.38,30.19,6.27,213.71,92.87,1241.99,中
RE00748,2022-06-01,2022,6,新疆,西北,光伏,21570.51,3826.28,190.0,19.17,0.73,4.77,223.2,94.16,948.72,中
RE00766,2022-07-01,2022,7,新疆,西北,光伏,22549.34,3838.75,190.0,24.05,39.31,5.17,238.38,91.26,1424.97,中
RE00784,2022-08-01,2022,8,新疆,西北,光伏,23381.85,3619.57,167.29,20.49,29.28,4.97,200.25,93.84,1144.12,中
RE00802,2022-09-01,2022,9,新疆,西北,光伏,22834.98,3714.3,173.06,14.34,29.82,5.43,175.51,93.54,993.35,中
RE00820,2022-10-01,2022,10,新疆,西北,光伏,23283.97,3220.03,143.76,10.76,9.18,4.76,143.67,94.11,1092.22,中
RE00838,2022-11-01,2022,11,新疆,西北,光伏,22830.66,2693.09,126.2,3.01,31.65,5.72,126.47,93.47,1310.93,中
RE00856,2022-12-01,2022,12,新疆,西北,光伏,23555.32,2753.11,125.95,1.55,25.42,6.67,99.52,92.32,1268.02,中
RE00874,2023-01-01,2023,1,新疆,西北,光伏,25333.56,3295.78,141.27,2.36,31.2,6.82,125.84,93.69,1339.6,高
RE00892,2023-02-01,2023,2,新疆,西北,光伏,25049.14,3781.86,159.4,1.33,16.12,7.26,144.7,95.47,1373.0,高
RE00910,2023-03-01,2023,3,新疆,西北,光伏,24967.56,3960.32,166.18,2.19,15.22,6.86,148.35,94.37,1592.53,高
RE00928,2023-04-01,2023,4,新疆,西北,光伏,25500.0,4644.05,190.0,8.92,0.0,5.93,209.65,93.8,1445.02,高
RE00946,2023-05-01,2023,5,新疆,西北,光伏,25789.67,4643.13,190.0,14.26,16.1,6.52,220.88,93.45,1709.17,高
RE00964,2023-06-01,2023,6,新疆,西北,光伏,26608.88,4726.93,190.0,18.46,7.54,5.54,223.15,94.14,1425.55,高
RE00982,2023-07-01,2023,7,新疆,西北,光伏,26109.92,4696.58,186.56,20.51,30.91,4.15,219.37,95.02,1161.4,高
RE01000,2023-08-01,2023,8,新疆,西北,光伏,28300.09,4738.51,179.87,19.44,27.77,5.31,202.34,92.42,1772.75,高
RE01018,2023-09-01,2023,9,新疆,西北,光伏,27832.12,4505.33,165.27,14.83,11.0,5.75,170.08,96.04,1598.65,高
RE01036,2023-10-01,2023,10,新疆,西北,光伏,28312.98,3565.63,136.61,11.68,12.17,4.47,123.41,93.47,1129.41,高
RE01054,2023-11-01,2023,11,新疆,西北,光伏,28403.55,3253.51,122.15,7.16,18.61,5.55,100.71,93.06,1645.84,高
RE01072,2023-12-01,2023,12,新疆,西北,光伏,28031.97,3211.94,122.46,0.24,36.37,6.4,114.68,92.16,1315.64,高
RE01090,2024-01-01,2024,1,新疆,西北,光伏,30023.61,4292.77,149.24,-0.85,22.12,7.75,138.68,95.9,1956.33,高
RE01108,2024-02-01,2024,2,新疆,西北,光伏,30006.35,4487.77,158.09,3.38,19.33,8.13,162.72,96.21,1581.15,高
RE01126,2024-03-01,2024,3,新疆,西北,光伏,30346.15,4830.38,164.97,3.15,18.36,7.05,185.39,96.02,1774.25,高
RE01144,2024-04-01,2024,4,新疆,西北,光伏,31991.82,4970.09,165.0,7.91,38.9,6.69,180.74,95.88,1846.55,高
RE01162,2024-05-01,2024,5,新疆,西北,光伏,31068.31,5369.01,179.31,16.69,22.44,6.72,204.53,94.5,1981.23,高
RE01180,2024-06-01,2024,6,新疆,西北,光伏,32751.43,5576.52,170.45,20.06,26.08,4.07,214.58,98.15,1799.32,高
RE01198,2024-07-01,2024,7,新疆,西北,光伏,32737.36,5470.13,175.54,25.42,39.62,4.72,220.31,94.57,1955.15,高
RE01216,2024-08-01,2024,8,新疆,西北,光伏,33256.39,5512.34,178.41,16.48,18.71,3.01,193.87,93.63,1930.71,高
RE01234,2024-09-01,2024,9,新疆,西北,光伏,33611.61,5236.76,161.66,14.31,14.46,5.27,173.59,96.08,1807.47,高
RE01252,2024-10-01,2024,10,新疆,西北,光伏,34369.67,4484.43,138.98,8.22,15.89,5.04,132.98,95.255,1613.43,高
RE01270,2024-11-01,2024,11,新疆,西北,光伏,35817.08,4780.46,143.84,4.25,15.44,5.88,130.1,94.43,1774.69,高
RE01288,2024-12-01,2024,12,新疆,西北,光伏,35918.38,4596.71,130.78,0.77,46.21,6.39,121.27,95.04,2093.16,高
RE01306,2025-01-01,2025,1,新疆,西北,光伏,35114.23,4491.27,130.49,-3.46,20.99,8.04,110.58,98.14,1904.24,高
RE01324,2025-02-01,2025,2,新疆,西北,光伏,37140.25,5534.66,150.74,-1.25,12.48,7.51,139.47,96.87,2027.42,高
RE01342,2025-03-01,2025,3,新疆,西北,光伏,35635.83,5082.43,148.62,4.95,36.32,6.75,166.3,96.77,2263.84,高
RE01360,2025-04-01,2025,4,新疆,西北,光伏,37900.96,6660.07,180.53,6.93,13.5,7.76,208.91,96.87,2039.23,高
RE01378,2025-05-01,2025,5,新疆,西北,光伏,38274.06,6558.79,181.45,13.48,23.86,5.5,195.97,95.58,2448.43,高
RE01396,2025-06-01,2025,6,新疆,西北,光伏,39254.14,6801.24,180.68,17.33,22.81,5.16,220.08,95.81,2812.7,高
RE01414,2025-07-01,2025,7,新疆,西北,光伏,39537.88,6922.62,184.59,17.82,23.67,4.42,214.59,95.37,1958.5,高
RE01432,2025-08-01,2025,8,新疆,西北,光伏,40263.46,6498.27,166.8,17.84,49.82,4.4,207.33,94.83,2258.87,高
RE01450,2025-09-01,2025,9,新疆,西北,光伏,40681.45,6225.32,155.0,17.18,43.88,4.72,158.8,97.24,2522.5,高
RE01468,2025-10-01,2025,10,新疆,西北,光伏,41177.57,5405.92,136.5,9.99,4.34,4.64,123.25,97.69,2165.29,高
RE01486,2025-11-01,2025,11,新疆,西北,光伏,41993.58,4901.07,122.75,2.57,47.2,6.07,110.31,94.6,2417.53,高
RE01504,2025-12-01,2025,12,新疆,西北,光伏,43019.01,5645.72,139.49,-0.08,22.87,7.21,134.83,93.05,2371.27,高
RE00012,2019-01-01,2019,1,新疆,西北,水电,1087.95,123.81,123.06,-0.86,28.06,7.64,110.29,91.79,43.38,低
RE00030,2019-02-01,2019,2,新疆,西北,水电,1082.88,53.53,55.0,1.72,0.0,6.89,130.73,90.68,41.12,低
RE00048,2019-03-01,2019,3,新疆,西北,水电,1112.02,103.25,98.53,6.07,27.58,7.01,176.74,92.39,40.93,低
RE00066,2019-04-01,2019,4,新疆,西北,水电,1122.4,87.25,86.05,11.11,0.96,6.25,198.65,91.93,45.64,低
RE00084,2019-05-01,2019,5,新疆,西北,水电,1150.41,111.79,107.6,17.85,23.48,6.45,206.06,89.17,36.69,低
RE00102,2019-06-01,2019,6,新疆,西北,水电,1133.48,112.12,113.71,18.68,48.58,4.89,213.91,89.58,38.94,低
RE00120,2019-07-01,2019,7,新疆,西北,水电,1086.51,101.27,101.46,17.82,29.8,4.68,212.29,91.25,36.36,低
RE00138,2019-08-01,2019,8,新疆,西北,水电,1139.11,95.19,93.61,23.97,39.91,4.56,207.65,89.82,56.11,低
RE00156,2019-09-01,2019,9,新疆,西北,水电,1132.17,114.18,109.29,14.8,23.48,5.3,167.59,91.5,39.24,低
RE00174,2019-10-01,2019,10,新疆,西北,水电,1126.88,100.79,99.49,13.71,21.33,4.6,141.01,89.88,28.97,低
RE00192,2019-11-01,2019,11,新疆,西北,水电,1169.76,84.22,79.27,2.42,8.69,5.92,112.43,91.67,43.41,低
RE00210,2019-12-01,2019,12,新疆,西北,水电,1173.84,112.74,106.86,2.0,10.65,6.04,94.8,89.96,47.29,低
RE00228,2020-01-01,2020,1,新疆,西北,水电,1181.88,97.51,92.65,-2.24,0.0,7.16,119.18,91.81,49.42,低
RE00246,2020-02-01,2020,2,新疆,西北,水电,1167.53,89.59,83.0,-1.11,0.0,7.73,133.68,92.02,40.83,低
RE00264,2020-03-01,2020,3,新疆,西北,水电,1155.92,83.87,78.84,4.41,0.0,7.84,185.4,92.91,46.89,低
RE00282,2020-04-01,2020,4,新疆,西北,水电,1151.65,99.18,97.26,9.75,8.57,7.34,195.66,89.74,40.47,低
RE00300,2020-05-01,2020,5,新疆,西北,水电,1173.73,101.45,96.49,17.06,13.86,6.8,211.7,89.02,46.25,低
RE00318,2020-06-01,2020,6,新疆,西北,水电,1157.18,132.67,126.29,18.65,33.59,5.44,232.69,92.83,45.99,低
RE00336,2020-07-01,2020,7,新疆,西北,水电,1201.73,116.5,104.74,19.01,24.58,4.31,209.27,92.48,45.85,低
RE00354,2020-08-01,2020,8,新疆,西北,水电,1190.5,117.0,106.72,19.97,61.85,4.78,177.49,90.97,42.55,低
RE00372,2020-09-01,2020,9,新疆,西北,水电,1209.9,100.96,92.72,13.62,19.17,4.79,172.91,90.03,42.83,低
RE00390,2020-10-01,2020,10,新疆,西北,水电,1227.96,113.73,101.77,10.97,14.11,5.36,154.49,91.23,38.07,低
RE00408,2020-11-01,2020,11,新疆,西北,水电,1189.88,95.23,87.39,3.4,4.98,6.27,121.06,92.1,46.97,低
RE00426,2020-12-01,2020,12,新疆,西北,水电,1197.56,112.63,101.25,-1.37,34.57,6.04,114.8,93.24,51.98,低
RE00444,2021-01-01,2021,1,新疆,西北,水电,1210.36,111.16,99.98,-0.22,0.0,7.27,97.32,91.61,50.15,中
RE00462,2021-02-01,2021,2,新疆,西北,水电,1220.755,152.02,129.74,1.08,28.48,7.55,141.22,92.87,50.8,中
RE00480,2021-03-01,2021,3,新疆,西北,水电,1231.15,111.46,104.22,5.91,0.0,7.18,166.95,88.79,46.9,中
RE00498,2021-04-01,2021,4,新疆,西北,水电,1246.56,95.7,81.55,7.77,2.14,6.11,187.3,93.07,53.69,中
RE00516,2021-05-01,2021,5,新疆,西北,水电,1262.77,94.96,81.15,14.46,19.16,6.51,217.6,91.85,57.15,中
RE00534,2021-06-01,2021,6,新疆,西北,水电,1247.37,122.87,105.14,17.88,18.21,5.21,226.55,94.23,47.44,中
RE00552,2021-07-01,2021,7,新疆,西北,水电,1249.79,135.81,118.72,18.13,25.97,5.0,239.22,92.65,47.48,中
RE00570,2021-08-01,2021,8,新疆,西北,水电,1240.87,128.44,112.26,19.52,23.36,4.45,204.75,91.24,51.42,中
RE00588,2021-09-01,2021,9,新疆,西北,水电,1265.94,111.08,93.58,16.24,25.49,4.635,172.31,93.23,58.82,中
RE00606,2021-10-01,2021,10,新疆,西北,水电,1307.32,97.64,81.3,12.51,21.6,4.82,129.19,92.32,51.42,中
RE00624,2021-11-01,2021,11,新疆,西北,水电,1261.16,142.99,121.23,5.94,24.96,6.03,99.4,93.11,51.37,中
RE00642,2021-12-01,2021,12,新疆,西北,水电,1231.86,93.29,84.69,2.29,0.0,7.03,114.76,91.75,44.18,中
RE00660,2022-01-01,2022,1,新疆,西北,水电,1287.85,107.57,89.32,-3.18,16.11,6.71,115.68,94.84,48.98,中
RE00678,2022-02-01,2022,2,新疆,西北,水电,1309.0,97.53,80.06,-0.8,14.67,8.27,136.01,94.0,56.33,中
RE00696,2022-03-01,2022,3,新疆,西北,水电,1316.49,144.35,118.16,3.52,32.57,7.32,155.16,94.39,63.64,中
RE00714,2022-04-01,2022,4,新疆,西北,水电,1275.4,114.12,93.77,10.66,25.49,7.26,186.96,94.96,57.55,中
RE00732,2022-05-01,2022,5,新疆,西北,水电,1320.41,117.04,93.31,15.53,4.79,5.47,216.6,94.9,49.42,中
RE00750,2022-06-01,2022,6,新疆,西北,水电,1293.99,132.19,109.78,20.5,13.28,4.86,200.83,92.11,56.43,中
RE00768,2022-07-01,2022,7,新疆,西北,水电,1329.26,113.11,90.31,22.89,11.75,5.47,228.83,95.71,42.27,中
RE00786,2022-08-01,2022,8,新疆,西北,水电,1347.35,159.86,126.43,19.67,52.88,4.34,223.85,92.43,47.77,中
RE00804,2022-09-01,2022,9,新疆,西北,水电,1301.9,162.84,131.44,16.66,34.09,4.94,180.89,93.86,45.16,中
RE00822,2022-10-01,2022,10,新疆,西北,水电,1342.49,92.81,76.3,16.11,7.56,5.35,118.91,93.44,51.34,中
RE00840,2022-11-01,2022,11,新疆,西北,水电,1340.64,138.63,112.37,5.25,7.61,6.62,110.14,92.77,47.15,中
RE00858,2022-12-01,2022,12,新疆,西北,水电,1377.3,102.3,83.68,-0.6,25.52,6.09,118.91,91.94,45.17,中
RE00876,2023-01-01,2023,1,新疆,西北,水电,1387.9,96.79,74.84,-0.62,11.87,6.85,121.46,94.43,56.67,中
RE00894,2023-02-01,2023,2,新疆,西北,水电,1363.35,132.37,99.78,0.69,12.56,6.96,159.03,96.55,50.38,中
RE00912,2023-03-01,2023,3,新疆,西北,水电,1379.67,115.06,88.96,5.0,23.88,6.89,172.71,94.69,59.02,中
RE00930,2023-04-01,2023,4,新疆,西北,水电,1373.43,128.54,98.19,13.35,18.98,6.63,192.21,94.95,52.49,中
RE00948,2023-05-01,2023,5,新疆,西北,水电,1353.02,158.99,123.31,13.38,41.48,6.13,194.89,93.81,57.39,中
RE00966,2023-06-01,2023,6,新疆,西北,水电,1421.85,135.94,103.22,19.13,27.84,4.57,208.82,95.99,45.13,中
RE00984,2023-07-01,2023,7,新疆,西北,水电,1401.12,149.36,115.44,23.09,34.12,4.46,203.85,94.33,61.89,中
RE01002,2023-08-01,2023,8,新疆,西北,水电,1426.34,133.79,98.15,17.27,35.43,5.31,183.39,95.42,49.98,中
RE01020,2023-09-01,2023,9,新疆,西北,水电,1419.59,138.89,102.66,16.18,49.28,5.48,181.86,94.59,41.61,中
RE01038,2023-10-01,2023,10,新疆,西北,水电,1406.39,129.52,95.6,8.25,23.68,4.7,147.15,95.64,55.06,中
RE01056,2023-11-01,2023,11,新疆,西北,水电,1421.29,128.93,97.4,7.27,17.62,6.24,141.51,95.91,61.59,中
RE01074,2023-12-01,2023,12,新疆,西北,水电,1411.66,101.44,76.73,1.21,1.21,7.71,96.58,94.22,71.52,中
RE01092,2024-01-01,2024,1,新疆,西北,水电,1432.22,77.57,55.0,-0.69,8.34,7.76,132.17,96.86,46.13,中
RE01110,2024-02-01,2024,2,新疆,西北,水电,1451.74,88.24,70.09,2.65,0.0,6.61,138.51,97.15,67.24,中
RE01128,2024-03-01,2024,3,新疆,西北,水电,1500.17,98.91,68.01,3.15,0.0,7.08,170.96,96.96,70.6,中
RE01146,2024-04-01,2024,4,新疆,西北,水电,1476.2,106.4,75.36,11.78,3.97,6.21,196.3,95.8,61.42,中
RE01164,2024-05-01,2024,5,新疆,西北,水电,1479.14,125.85,87.89,16.17,12.2,7.89,196.74,96.63,55.08,中
RE01182,2024-06-01,2024,6,新疆,西北,水电,1419.59,143.78,103.15,15.92,20.35,5.4,212.07,96.63,64.16,中
RE01200,2024-07-01,2024,7,新疆,西北,水电,1478.62,135.99,94.57,20.62,28.49,5.53,215.83,97.41,59.38,中
RE01218,2024-08-01,2024,8,新疆,西北,水电,1450.23,156.61,113.23,20.44,21.05,4.35,196.54,95.61,48.24,中
RE01236,2024-09-01,2024,9,新疆,西北,水电,1489.71,140.74,101.0,14.76,36.41,4.84,154.48,96.85,62.79,中
RE01254,2024-10-01,2024,10,新疆,西北,水电,1499.85,162.21,110.93,7.93,39.04,5.35,138.1,97.52,63.88,中
RE01272,2024-11-01,2024,11,新疆,西北,水电,1498.57,132.48,90.81,2.7,23.05,5.53,122.75,97.01,46.95,中
RE01290,2024-12-01,2024,12,新疆,西北,水电,1424.32,123.06,88.55,1.16,18.68,6.68,120.37,98.04,59.36,中
RE01308,2025-01-01,2025,1,新疆,西北,水电,1478.3,145.79,99.14,0.14,32.33,7.1,119.43,98.41,56.06,高
RE01326,2025-02-01,2025,2,新疆,西北,水电,1567.62,100.13,66.21,0.27,5.04,7.56,153.91,97.83,58.28,高
RE01344,2025-03-01,2025,3,新疆,西北,水电,1542.96,94.62,64.63,5.06,25.98,6.61,177.92,96.68,65.19,高
RE01362,2025-04-01,2025,4,新疆,西北,水电,1558.39,115.58500000000001,138.8,11.16,34.28,6.25,208.52,96.83,52.58,高
RE01380,2025-05-01,2025,5,新疆,西北,水电,1512.72,136.55,92.36,16.65,24.74,5.92,224.89,96.68,60.84,高
RE01398,2025-06-01,2025,6,新疆,西北,水电,1544.79,114.48,75.27,18.22,23.9,6.05,237.6,97.28,64.55,高
RE01416,2025-07-01,2025,7,新疆,西北,水电,1549.98,129.52,83.32,23.17,17.36,5.31,222.99,99.5,70.67,高
RE01434,2025-08-01,2025,8,新疆,西北,水电,1561.61,196.71,125.81,20.87,60.0,5.24,193.42,99.26,56.04,高
RE01452,2025-09-01,2025,9,新疆,西北,水电,1569.09,229.02,145.46,13.14,38.45,3.98,165.97,99.46,64.51,高
RE01470,2025-10-01,2025,10,新疆,西北,水电,1536.73,185.27,126.78,7.77,34.66,4.98,143.97,96.08,54.61,高
RE01488,2025-11-01,2025,11,新疆,西北,水电,1567.3,206.72,139.28,5.98,31.77,4.83,130.82,97.49,72.07,高
RE01506,2025-12-01,2025,12,新疆,西北,水电,1569.98,182.52,117.52,3.0,34.37,6.27,112.22,96.5,50.31,高
RE00011,2019-01-01,2019,1,新疆,西北,风电,18395.93,3704.99,221.71,-1.6,7.37,6.63,117.68,90.91,1028.71,中
RE00029,2019-02-01,2019,2,新疆,西北,风电,18394.4,3553.56,215.62,0.66,14.98,7.1,149.58,90.67,1267.36,中
RE00047,2019-03-01,2019,3,新疆,西北,风电,19506.31,4309.39,245.0,2.5,0.0,7.83,184.08,91.68,1060.43,中
RE00065,2019-04-01,2019,4,新疆,西北,风电,19249.85,3814.8,215.93,13.01,0.0,7.28,214.04,91.89,883.49,中
RE00083,2019-05-01,2019,5,新疆,西北,风电,19834.27,4029.25,232.78,16.11,26.45,6.68,201.41,89.2,1331.81,中
RE00101,2019-06-01,2019,6,新疆,西北,风电,20043.43,3035.23,165.6,19.37,38.23,4.91,224.86,89.62,1356.28,中
RE00119,2019-07-01,2019,7,新疆,西北,风电,19926.42,2521.89,141.07,21.55,38.23,4.25,223.45,89.94,1126.24,中
RE00137,2019-08-01,2019,8,新疆,西北,风电,20306.93,3111.15,165.96,19.54,23.53,4.92,203.9,89.95,1339.69,中
RE00155,2019-09-01,2019,9,新疆,西北,风电,20499.08,3443.0,190.65,16.08,35.81,5.7,166.58,88.22,1019.83,中
RE00173,2019-10-01,2019,10,新疆,西北,风电,20401.63,3255.17,180.26,11.63,40.54,5.14,131.16,89.47,1150.05,中
RE00191,2019-11-01,2019,11,新疆,西北,风电,20096.84,3562.28,194.16,5.24,15.41,5.94,106.17,89.52,1379.96,中
RE00209,2019-12-01,2019,12,新疆,西北,风电,20946.83,3264.03,174.44,2.38,2.37,5.78,112.61,89.15,1377.41,中
RE00227,2020-01-01,2020,1,新疆,西北,风电,20957.56,4316.7,224.97,0.55,24.06,7.38,111.55,90.88,999.44,中
RE00245,2020-02-01,2020,2,新疆,西北,风电,20558.9,4440.71,243.14,-0.21,6.6,7.74,146.17,90.37,954.52,中
RE00263,2020-03-01,2020,3,新疆,西北,风电,22355.33,4541.28,224.35,1.94,11.47,7.22,176.91,91.17,1381.34,中
RE00281,2020-04-01,2020,4,新疆,西北,风电,21620.76,4094.5,213.73,8.86,28.53,6.73,187.3,89.58,1430.03,中
RE00299,2020-05-01,2020,5,新疆,西北,风电,21608.28,3587.57,181.61,13.47,9.74,5.75,225.46,88.98,1581.74,中
RE00317,2020-06-01,2020,6,新疆,西北,风电,22493.18,3372.535,145.32,21.86,48.49,4.42,221.62,89.65,1402.2,中
RE00335,2020-07-01,2020,7,新疆,西北,风电,22967.91,3157.5,157.26,21.13,21.62,4.82,218.15,90.31,1775.98,中
RE00353,2020-08-01,2020,8,新疆,西北,风电,22649.07,2875.94,145.56,20.59,8.85,4.3,211.31,90.15,1271.33,中
RE00371,2020-09-01,2020,9,新疆,西北,风电,23581.58,3002.91,141.91,16.52,43.82,4.22,173.12,91.57,1590.19,中
RE00389,2020-10-01,2020,10,新疆,西北,风电,23420.63,3162.07,151.28,5.69,27.74,4.81,147.37,89.53,1646.46,中
RE00407,2020-11-01,2020,11,新疆,西北,风电,23196.41,4189.24,206.07,1.71,22.96,6.9,121.38,86.88,1308.94,中
RE00425,2020-12-01,2020,12,新疆,西北,风电,23368.69,3991.69,185.64,-0.18,30.0,6.1,108.14,90.97,1262.95,中
RE00443,2021-01-01,2021,1,新疆,西北,风电,23624.52,4814.41,224.18,-1.04,19.33,7.04,101.0,90.63,1455.85,中
RE00461,2021-02-01,2021,2,新疆,西北,风电,24252.7,5274.65,234.59,-2.2,0.0,7.89,147.94,91.99,1619.05,中
RE00479,2021-03-01,2021,3,新疆,西北,风电,24496.11,5424.94,245.0,3.47,31.6,7.23,170.35,91.92,1927.71,中
RE00497,2021-04-01,2021,4,新疆,西北,风电,24671.24,4574.31,196.7,11.14,30.2,5.99,218.46,93.82,1580.05,中
RE00515,2021-05-01,2021,5,新疆,西北,风电,25912.93,4759.31,202.31,15.69,42.96,6.17,225.72,91.01,1665.29,中
RE00533,2021-06-01,2021,6,新疆,西北,风电,25860.58,3878.5,162.04,20.61,7.47,4.71,240.98,92.0,1410.53,中
RE00551,2021-07-01,2021,7,新疆,西北,风电,25675.97,3974.06,169.52,20.18,39.35,4.57,214.8,92.1,1768.95,中
RE00569,2021-08-01,2021,8,新疆,西北,风电,25430.47,3523.73,149.95,22.39,46.42,4.34,214.98,91.98,1310.29,中
RE00587,2021-09-01,2021,9,新疆,西北,风电,26298.97,4669.74,199.32,15.08,31.72,5.5,162.44,91.31,2026.73,中
RE00605,2021-10-01,2021,10,新疆,西北,风电,27041.57,4100.75,163.09,9.5,16.85,5.47,146.99,92.96,1392.34,中
RE00623,2021-11-01,2021,11,新疆,西北,风电,26773.12,4733.87,190.89,6.21,37.91,5.68,133.05,91.65,1608.22,中
RE00641,2021-12-01,2021,12,新疆,西北,风电,27936.04,5931.98,230.9,1.01,1.94,6.78,101.08,91.25,1466.43,中
RE00659,2022-01-01,2022,1,新疆,西北,风电,27084.01,6098.95,245.0,-3.87,3.71,8.03,132.37,91.2,1666.51,中
RE00677,2022-02-01,2022,2,新疆,西北,风电,28023.19,6238.42,241.92,-0.99,0.0,7.72,148.79,92.21,2289.02,中
RE00695,2022-03-01,2022,3,新疆,西北,风电,28015.94,6004.52,233.77,4.59,14.3,7.36,173.95,92.32,1564.79,中
RE00713,2022-04-01,2022,4,新疆,西北,风电,28731.0,5684.57,209.17,10.96,12.81,7.23,200.42,93.4,1917.29,中
RE00731,2022-05-01,2022,5,新疆,西北,风电,27718.76,4583.62,184.63,17.52,21.56,5.78,227.65,92.18,1645.04,中
RE00749,2022-06-01,2022,6,新疆,西北,风电,29898.14,4630.15,173.37,17.17,32.03,5.49,217.53,90.42,1982.88,中
RE00767,2022-07-01,2022,7,新疆,西北,风电,28847.64,3221.12,118.38,22.02,45.6,3.57,220.68,92.34,2108.81,中
RE00785,2022-08-01,2022,8,新疆,西北,风电,30193.97,4448.33,165.11,17.38,49.4,4.31,221.54,92.35,2234.14,中
RE00803,2022-09-01,2022,9,新疆,西北,风电,29865.31,4825.09,170.11,16.15,35.5,4.53,183.58,95.41,1707.41,中
RE00821,2022-10-01,2022,10,新疆,西北,风电,29677.76,5139.01,189.6,10.61,24.98,4.26,118.98,90.96,2144.81,中
RE00839,2022-11-01,2022,11,新疆,西北,风电,30489.42,6673.3,240.58,8.34,26.42,7.24,135.09,92.05,1916.94,中
RE00857,2022-12-01,2022,12,新疆,西北,风电,30722.23,5813.89,201.74,-1.38,0.0,6.92,101.86,92.82,2054.88,中
RE00875,2023-01-01,2023,1,新疆,西北,风电,31478.66,7170.86,245.0,-2.96,1.28,8.18,115.99,92.09,1966.14,高
RE00893,2023-02-01,2023,2,新疆,西北,风电,30835.52,6278.71,228.84,2.62,23.66,7.12,124.77,92.41,1649.89,高
RE00911,2023-03-01,2023,3,新疆,西北,风电,32929.86,7566.72,245.0,7.14,39.77,7.96,177.24,94.39,1715.95,高
RE00929,2023-04-01,2023,4,新疆,西北,风电,32883.93,6926.34,222.3,9.37,8.56,6.81,193.79,94.02,2243.54,高
RE00947,2023-05-01,2023,5,新疆,西北,风电,32495.04,6265.61,203.28,18.39,12.64,6.46,221.99,95.27,2154.39,高
RE00965,2023-06-01,2023,6,新疆,西北,风电,32922.23,4747.6,154.8,20.27,33.34,4.77,211.8,94.82,2434.7,高
RE00983,2023-07-01,2023,7,新疆,西北,风电,33451.74,5271.09,177.83,21.62,12.94,4.56,236.07,89.23,1843.33,高
RE01001,2023-08-01,2023,8,新疆,西北,风电,33921.03,5428.02,170.61,18.81,42.53,4.39,197.23,93.79,2001.04,高
RE01019,2023-09-01,2023,9,新疆,西北,风电,34132.66,5313.56,163.92,15.7,35.99,4.72,172.65,92.05,2259.55,高
RE01037,2023-10-01,2023,10,新疆,西北,风电,34014.66,6239.48,199.81,10.29,26.3,5.68,155.29,93.93,1910.23,高
RE01055,2023-11-01,2023,11,新疆,西北,风电,35254.46,6594.79,200.76,6.42,34.39,5.9,134.03,93.02,2481.5,高
RE01073,2023-12-01,2023,12,新疆,西北,风电,33965.97,6724.53,214.27,0.21,11.58,6.58,104.66,94.08,2082.18,高
RE01091,2024-01-01,2024,1,新疆,西北,风电,35984.2,8123.46,245.0,2.25,0.0,7.65,107.46,92.23,1839.38,高
